======================================================================
  HMOA EXPERIMENT — pop=200, iter=1000, kmax=5, drones=3, wbl=0.2
  Workers: 15  |  Pending: 20
  Started: 2026-06-27 11:03:46
======================================================================
  [n20w80_001] n20w80_001 HMOA 11/15: PF=500, cost=[4150,9227], sat=[6.0,14.2], 149s
  [n20w80_003] n20w80_003 HMOA 12/15: PF=500, cost=[3838,7836], sat=[1.1,9.0], 125s
  [n20w80_002] n20w80_002 HMOA 9/15: PF=500, cost=[3559,8917], sat=[5.4,10.8], 172s
  [n40w80_001] n40w80_001 HMOA 11/15: PF=500, cost=[6026,9359], sat=[2.0,8.3], 182s
  [n40w80_004] n40w80_004 HMOA 11/15: PF=500, cost=[4926,6367], sat=[4.0,5.0], 133s
  [n40w80_003] n40w80_003 HMOA 15/15: PF=500, cost=[4756,4885], sat=[0.0,1.0], 97s
  [n20w80_005] n20w80_005 HMOA 10/15: PF=500, cost=[3931,5898], sat=[1.0,13.4], 138s
  [n60w80_004] n60w80_004 HMOA 5/15: PF=500, cost=[7018,9205], sat=[7.6,18.7], 427s
  [n40w80_002] n40w80_002 HMOA 9/15: PF=500, cost=[4298,7186], sat=[11.0,16.0], 157s
  [n40w80_005] n40w80_005 HMOA 8/15: PF=500, cost=[5484,7393], sat=[13.3,18.2], 230s
  [n60w80_001] n60w80_001 HMOA 6/15: PF=500, cost=[6314,7515], sat=[7.7,11.0], 217s
  [n60w80_002] n60w80_002 HMOA 6/15: PF=500, cost=[6127,8215], sat=[2.6,7.9], 294s
  [n20w80_003] n20w80_003 HMOA 13/15: PF=500, cost=[3838,7477], sat=[1.1,9.7], 133s
  [n20w80_002] n20w80_002 HMOA 10/15: PF=500, cost=[3455,6768], sat=[4.3,8.0], 136s
  [n20w80_001] n20w80_001 HMOA 12/15: PF=500, cost=[3955,8359], sat=[1.0,14.0], 156s
  [n20w80_004] n20w80_004 HMOA 11/15: PF=500, cost=[3706,9131], sat=[7.3,13.8], 177s
  [n40w80_003] n40w80_003 noLS 1/15: PF=500, cost=[5050,7897], sat=[0.0,1.0], 122s
