======================================================================
  HMOA EXPERIMENT — pop=200, iter=500, kmax=5, drones=3, wbl=0.2
  Workers: 20  |  Pending: 20
  Started: 2026-07-07 13:30:55
======================================================================
  [n20w80_001] n20w80_001 HMOA 15/15: PF=500, cost=[4137,7342], sat=[6.0,14.0], 69s
  [n20w80_003] n20w80_003 noLS 3/15: PF=500, cost=[4572,7124], sat=[1.0,8.0], 66s
  [n60w80_001] n60w80_001 HMOA 8/15: PF=500, cost=[6210,12525], sat=[10.4,15.9], 154s
  [n40w80_003] n40w80_003 noLS 9/15: PF=500, cost=[5166,6564], sat=[0.0,1.0], 59s
  [n20w80_004] n20w80_004 HMOA 13/15: PF=500, cost=[3705,7468], sat=[7.3,13.8], 112s
  [n40w80_004] n40w80_004 HMOA 14/15: PF=500, cost=[4728,6960], sat=[1.0,5.0], 83s
  [n40w80_005] n40w80_005 HMOA 11/15: PF=500, cost=[5404,9945], sat=[12.0,20.1], 131s
  [n40w80_001] n40w80_001 noLS 2/15: PF=500, cost=[6769,10439], sat=[1.0,6.0], 100s
  [n60w80_003] n60w80_003 HMOA 7/15: PF=500, cost=[6609,9044], sat=[0.0,16.0], 182s
  [n20w80_003] n20w80_003 noLS 4/15: PF=500, cost=[4239,7058], sat=[2.0,9.0], 40s
  [n40w80_003] n40w80_003 noLS 10/15: PF=500, cost=[5099,6186], sat=[0.0,1.0], 41s
  [n20w80_005] n20w80_005 HMOA 13/15: PF=500, cost=[3931,5498], sat=[1.0,12.4], 87s
  [n40w80_002] n40w80_002 HMOA 11/15: PF=500, cost=[4279,6849], sat=[7.9,15.4], 121s
  [n80w80_004] n80w80_004 HMOA 7/15: PF=500, cost=[6026,11908], sat=[10.0,26.7], 166s
  [n60w80_002] n60w80_002 HMOA 8/15: PF=500, cost=[6347,8747], sat=[4.6,9.2], 217s
  [n20w80_001] n20w80_001 noLS 1/15: PF=500, cost=[4353,7532], sat=[2.0,13.0], 79s
  [n20w80_002] n20w80_002 HMOA 15/15: PF=500, cost=[3474,9935], sat=[5.3,10.8], 114s
  [n20w80_003] n20w80_003 noLS 5/15: PF=500, cost=[4363,6021], sat=[4.0,9.0], 42s
  [n40w80_003] n40w80_003 noLS 11/15: PF=500, cost=[5086,7348], sat=[0.0,1.0], 43s
  [n40w80_004] n40w80_004 HMOA 15/15: PF=500, cost=[5001,8172], sat=[4.0,9.0], 72s
  [n40w80_001] n40w80_001 noLS 3/15: PF=500, cost=[7032,9171], sat=[5.0,8.0], 79s
  [n20w80_002] n20w80_002 noLS 1/15: PF=500, cost=[4413,7243], sat=[2.0,7.5], 48s
  [n80w80_005] n80w80_005 HMOA 7/15: PF=500, cost=[7136,9348], sat=[23.9,27.6], 160s
  [n40w80_003] n40w80_003 noLS 12/15: PF=500, cost=[5118,6068], sat=[0.0,1.0], 42s
  [n20w80_003] n20w80_003 noLS 6/15: PF=500, cost=[4400,6771], sat=[1.0,7.0], 48s
  [n60w80_004] n60w80_004 HMOA 8/15: PF=500, cost=[7051,9602], sat=[0.0,16.2], 238s
  [n80w80_002] n80w80_002 HMOA 6/15: PF=500, cost=[7237,13762], sat=[6.0,26.0], 233s
  [n20w80_001] n20w80_001 noLS 2/15: PF=500, cost=[4161,7582], sat=[1.0,12.7], 69s
  [n80w80_003] n80w80_003 HMOA 6/15: PF=500, cost=[7003,8605], sat=[7.0,25.1], 163s
  [n20w80_004] n20w80_004 HMOA 14/15: PF=500, cost=[3705,8284], sat=[7.3,11.9], 122s
  [n40w80_004] n40w80_004 noLS 1/15: PF=500, cost=[5144,9043], sat=[1.0,4.8], 55s
  [n20w80_005] n20w80_005 HMOA 14/15: PF=500, cost=[3904,7617], sat=[6.0,13.1], 103s
  [n40w80_005] n40w80_005 HMOA 12/15: PF=500, cost=[5373,8334], sat=[10.4,19.0], 139s
  [n40w80_003] n40w80_003 noLS 13/15: PF=500, cost=[5009,6187], sat=[0.0,1.0], 44s
  [n20w80_003] n20w80_003 noLS 7/15: PF=500, cost=[4239,8170], sat=[2.0,9.0], 43s
  [n20w80_002] n20w80_002 noLS 2/15: PF=500, cost=[4524,8151], sat=[3.0,8.0], 68s
  [n60w80_001] n60w80_001 HMOA 9/15: PF=500, cost=[6195,9686], sat=[9.2,20.6], 187s
  [n40w80_001] n40w80_001 noLS 4/15: PF=500, cost=[7143,11430], sat=[4.0,6.5], 84s
  [n40w80_002] n40w80_002 HMOA 12/15: PF=500, cost=[5088,8306], sat=[5.4,13.6], 161s
  [n20w80_001] n20w80_001 noLS 3/15: PF=500, cost=[4161,7976], sat=[1.0,14.0], 72s
  [n40w80_003] n40w80_003 noLS 14/15: PF=500, cost=[4994,6288], sat=[0.0,1.0], 42s
