======================================================================
  HMOA EXPERIMENT — pop=200, iter=500, kmax=5, drones=3, wbl=0.2
  Workers: 20  |  Pending: 20
  Started: 2026-07-14 23:05:00
======================================================================
  [n20w80_001] n20w80_001 HMOA 12/15: PF=500, cost=[4131,8059], sat=[6.0,12.0], 61s
  [n80w80_003] n80w80_003 HMOA 4/15: PF=500, cost=[7399,10690], sat=[9.6,16.9], 209s
  [n40w80_003] n40w80_003 noLS 3/15: PF=500, cost=[5087,6911], sat=[0.0,1.0], 86s
  [n40w80_002] n40w80_002 HMOA 10/15: PF=500, cost=[4327,8467], sat=[11.0,16.0], 61s
  [n80w80_004] n80w80_004 HMOA 5/15: PF=500, cost=[5618,9927], sat=[22.6,37.3], 291s
  [n20w80_003] n20w80_003 HMOA 15/15: PF=500, cost=[3838,7381], sat=[1.1,7.0], 54s
  [n40w80_004] n40w80_004 HMOA 10/15: PF=500, cost=[5063,6471], sat=[1.6,5.0], 108s
  [n20w80_002] n20w80_002 HMOA 12/15: PF=500, cost=[3472,7497], sat=[4.0,8.0], 78s
  [n40w80_005] n40w80_005 HMOA 10/15: PF=500, cost=[5349,8927], sat=[7.4,20.0], 142s
  [n20w80_004] n20w80_004 HMOA 12/15: PF=500, cost=[3630,9694], sat=[7.3,14.2], 103s
  [n20w80_001] n20w80_001 HMOA 13/15: PF=500, cost=[4075,8710], sat=[2.5,14.0], 79s
  [n20w80_005] n20w80_005 HMOA 12/15: PF=500, cost=[3887,6304], sat=[1.0,15.3], 102s
  [n20w80_003] n20w80_003 noLS 1/15: PF=500, cost=[4400,6994], sat=[1.0,8.0], 51s
  [n40w80_003] n40w80_003 noLS 4/15: PF=500, cost=[5062,6274], sat=[0.0,1.0], 80s
  [n40w80_001] n40w80_001 HMOA 14/15: PF=500, cost=[6918,12495], sat=[6.0,8.8], 126s
  [n40w80_002] n40w80_002 HMOA 11/15: PF=500, cost=[4893,7638], sat=[10.2,14.0], 79s
  [n80w80_005] n80w80_005 HMOA 5/15: PF=500, cost=[6502,11814], sat=[18.2,24.6], 218s
  [n20w80_003] n20w80_003 noLS 2/15: PF=138, cost=[4239,6663], sat=[2.0,9.0], 46s
  [n20w80_004] n20w80_004 HMOA 13/15: PF=500, cost=[3792,5208], sat=[7.1,11.9], 74s
  [n60w80_004] n60w80_004 HMOA 6/15: PF=500, cost=[6776,7779], sat=[5.5,15.0], 158s
  [n20w80_002] n20w80_002 HMOA 13/15: PF=500, cost=[3604,8034], sat=[5.4,9.0], 88s
  [n40w80_005] n40w80_005 HMOA 11/15: PF=500, cost=[5392,6736], sat=[11.0,19.1], 81s
  [n40w80_003] n40w80_003 noLS 5/15: PF=500, cost=[4994,6260], sat=[0.0,1.0], 49s
  [n40w80_001] n40w80_001 HMOA 15/15: PF=500, cost=[5925,7171], sat=[2.0,8.0], 57s
  [n20w80_001] n20w80_001 HMOA 14/15: PF=500, cost=[4155,6797], sat=[9.0,14.4], 77s
  [n60w80_003] n60w80_003 HMOA 7/15: PF=500, cost=[6788,17889], sat=[1.0,25.8], 206s
  [n80w80_001] n80w80_001 HMOA 7/15: PF=500, cost=[7416,14693], sat=[5.0,12.3], 203s
  [n60w80_002] n60w80_002 HMOA 7/15: PF=500, cost=[6423,7695], sat=[3.6,6.9], 195s
  [n40w80_004] n40w80_004 HMOA 11/15: PF=500, cost=[4816,12535], sat=[0.8,5.0], 140s
  [n20w80_003] n20w80_003 noLS 3/15: PF=500, cost=[4276,8366], sat=[2.0,11.0], 53s
  [n40w80_002] n40w80_002 HMOA 12/15: PF=500, cost=[4162,10663], sat=[10.0,17.5], 90s
  [n60w80_001] n60w80_001 HMOA 8/15: PF=500, cost=[6204,10274], sat=[11.9,13.5], 193s
  [n20w80_005] n20w80_005 HMOA 13/15: PF=500, cost=[3909,6063], sat=[1.0,16.0], 112s
  [n40w80_003] n40w80_003 noLS 6/15: PF=442, cost=[5130,5130], sat=[0.0,0.0], 52s
  [n80w80_004] n80w80_004 HMOA 6/15: PF=500, cost=[5876,8242], sat=[11.0,32.3], 172s
  [n20w80_004] n20w80_004 HMOA 14/15: PF=500, cost=[3764,6782], sat=[7.1,12.8], 73s
  [n60w80_005] n60w80_005 HMOA 5/15: PF=500, cost=[5969,14487], sat=[5.0,21.5], 227s
  [n20w80_002] n20w80_002 HMOA 14/15: PF=500, cost=[3446,7930], sat=[4.3,9.8], 92s
  [n40w80_001] n40w80_001 noLS 1/15: PF=500, cost=[6793,10819], sat=[2.0,8.0], 86s
  [n20w80_001] n20w80_001 HMOA 15/15: PF=500, cost=[3948,7582], sat=[2.0,12.7], 96s
  [n80w80_002] n80w80_002 HMOA 5/15: PF=500, cost=[8610,10939], sat=[9.5,24.5], 303s
  [n40w80_005] n40w80_005 HMOA 12/15: PF=500, cost=[5393,7668], sat=[7.4,18.0], 121s
  [n20w80_003] n20w80_003 noLS 4/15: PF=500, cost=[4408,6102], sat=[4.0,7.0], 75s
  [n40w80_003] n40w80_003 noLS 7/15: PF=500, cost=[5042,6342], sat=[0.0,1.0], 78s
  [n20w80_005] n20w80_005 HMOA 14/15: PF=500, cost=[3887,6358], sat=[1.0,14.0], 86s
  [n80w80_005] n80w80_005 HMOA 6/15: PF=500, cost=[7076,9393], sat=[10.3,26.0], 169s
  [n60w80_004] n60w80_004 HMOA 7/15: PF=500, cost=[6960,14694], sat=[1.6,15.6], 153s
  [n40w80_004] n40w80_004 HMOA 12/15: PF=500, cost=[5010,6198], sat=[1.0,4.0], 109s
  [n20w80_004] n20w80_004 HMOA 15/15: PF=500, cost=[3764,8866], sat=[7.1,13.2], 101s
  [n40w80_001] n40w80_001 noLS 2/15: PF=500, cost=[6643,9729], sat=[5.0,9.0], 72s
  [n20w80_003] n20w80_003 noLS 5/15: PF=500, cost=[4239,5882], sat=[2.0,9.0], 64s
  [n20w80_002] n20w80_002 HMOA 15/15: PF=500, cost=[3777,9855], sat=[4.4,10.1], 97s
  [n20w80_001] n20w80_001 noLS 1/15: PF=500, cost=[4361,6271], sat=[2.0,12.0], 77s
  [n60w80_002] n60w80_002 HMOA 8/15: PF=500, cost=[6464,8642], sat=[4.6,8.8], 162s
  [n40w80_002] n40w80_002 HMOA 13/15: PF=500, cost=[3647,7703], sat=[2.0,16.0], 147s
  [n60w80_001] n60w80_001 HMOA 9/15: PF=500, cost=[6191,6946], sat=[3.0,12.1], 150s
  [n20w80_005] n20w80_005 HMOA 15/15: PF=500, cost=[3908,6015], sat=[1.0,16.0], 74s
  [n40w80_003] n40w80_003 noLS 8/15: PF=500, cost=[5049,5574], sat=[0.0,1.0], 80s
  [n40w80_005] n40w80_005 HMOA 13/15: PF=500, cost=[5441,12797], sat=[11.8,20.0], 95s
  [n60w80_003] n60w80_003 HMOA 8/15: PF=500, cost=[6517,9843], sat=[0.0,20.3], 203s
  [n20w80_004] n20w80_004 noLS 1/15: PF=500, cost=[4014,5457], sat=[7.1,10.9], 63s
  [n20w80_003] n20w80_003 noLS 6/15: PF=500, cost=[4194,7636], sat=[2.0,10.0], 54s
  [n80w80_004] n80w80_004 HMOA 7/15: PF=500, cost=[5417,9427], sat=[18.0,30.8], 175s
  [n20w80_001] n20w80_001 noLS 2/15: PF=500, cost=[4191,6897], sat=[1.0,13.0], 61s
  [n40w80_001] n40w80_001 noLS 3/15: PF=500, cost=[6654,8099], sat=[2.0,7.0], 80s
  [n80w80_001] n80w80_001 HMOA 8/15: PF=500, cost=[7784,15861], sat=[2.0,11.8], 230s
  [n40w80_004] n40w80_004 HMOA 13/15: PF=500, cost=[4992,10641], sat=[1.0,6.0], 106s
  [n20w80_002] n20w80_002 noLS 1/15: PF=500, cost=[4469,8197], sat=[2.0,8.0], 75s
  [n20w80_005] n20w80_005 noLS 1/15: PF=500, cost=[3887,6889], sat=[1.0,14.0], 58s
  [n80w80_003] n80w80_003 HMOA 5/15: PF=500, cost=[6991,13311], sat=[9.4,20.4], 412s
  [n40w80_003] n40w80_003 noLS 9/15: PF=500, cost=[5235,6671], sat=[0.0,1.0], 74s
  [n20w80_003] n20w80_003 noLS 7/15: PF=500, cost=[4400,5068], sat=[1.0,6.4], 57s
  [n40w80_004] n40w80_004 HMOA 14/15: PF=500, cost=[4868,5254], sat=[5.0,7.0], 37s
  [n60w80_004] n60w80_004 HMOA 8/15: PF=500, cost=[6911,10580], sat=[6.7,14.0], 151s
  [n20w80_004] n20w80_004 noLS 2/15: PF=500, cost=[4014,8697], sat=[7.1,13.2], 78s
  [n20w80_002] n20w80_002 noLS 2/15: PF=500, cost=[4289,7160], sat=[3.0,9.4], 61s
  [n20w80_001] n20w80_001 noLS 3/15: PF=500, cost=[4393,9528], sat=[5.9,12.0], 79s
  [n40w80_002] n40w80_002 HMOA 14/15: PF=500, cost=[4435,8596], sat=[9.0,16.0], 134s
  [n20w80_005] n20w80_005 noLS 2/15: PF=500, cost=[3936,6015], sat=[1.0,16.0], 61s
  [n40w80_005] n40w80_005 HMOA 14/15: PF=500, cost=[5457,6103], sat=[13.2,19.9], 119s
